Date,terapia_intensiva,nuovi_attualmente_positivi,tamponi,totale_casi,ricoverati_con_sintomi,totale_attualmente_positivi,dimessi_guariti,totale_ospedalizzati,deceduti,isolamento_domiciliare24/02/2020,0,0,0,0,0,0,0,0,0,0
25/02/2020,0,0,0,0,0,0,0,0,0,0
26/02/2020,0,0,0,0,0,0,0,0,0,0
27/02/2020,0,0,0,0,0,0,0,0,0,0
28/02/2020,0,0,0,0,0,0,0,0,0,0
29/02/2020,0,0,0,0,0,0,0,0,0,0
01/03/2020,0,0,6,0,0,0,0,0,0,0
02/03/2020,0,0,13,0,0,0,0,0,0,0
03/03/2020,0,3,13,3,3,3,0,3,0,0
04/03/2020,0,0,19,3,3,3,0,3,0,0
05/03/2020,0,4,24,7,4,7,0,4,0,3
06/03/2020,2,5,104,12,3,12,0,5,0,7
07/03/2020,2,2,112,14,3,14,0,5,0,9
08/03/2020,2,0,116,14,4,14,0,6,0,8
09/03/2020,2,0,212,14,4,14,0,6,0,8
10/03/2020,3,1,225,15,3,15,0,6,0,9
11/03/2020,3,1,233,16,4,16,0,7,0,9
12/03/2020,3,0,238,16,4,16,0,7,0,9
13/03/2020,3,1,243,17,5,17,0,8,0,9
14/03/2020,3,0,247,17,5,17,0,8,0,9
15/03/2020,4,0,248,17,3,17,0,7,0,10
16/03/2020,5,-2,253,21,3,15,5,8,1,7
17/03/2020,5,4,301,25,7,19,5,12,1,7
18/03/2020,6,2,361,28,7,21,6,13,1,8
19/03/2020,6,17,426,46,19,38,6,25,2,13
20/03/2020,6,1,426,50,20,39,6,26,5,13
21/03/2020,6,8,449,61,21,47,7,27,7,20
